ward_id,ward_name,date,tmax_adj_c,rh_mean_pct,wbgt_peak_c,hi_peak_c,hazard_score,risk_score,uhi_delta_c,vulnerability,population,risk_band,risk_colour,exposed_population,relative_risk,excess_deaths_per_day,run_at
24,Ward 24,2026-09-03,33.87,73.01,31.23,44.25,45.1,41.1,3.47,80.5,19824,Caution,Yellow,8148.0,1.11,0.04,2026-09-04T18:06:16
77,Ward 77,2026-09-03,33.8,72.72,31.36,44.31,46.4,40.6,3.4,72.2,45984,Caution,Yellow,18670.0,1.12,0.1,2026-09-04T18:06:16
23,Ward 23,2026-09-03,33.9,72.88,31.24,44.25,45.2,40.5,3.5,77.0,18256,Caution,Yellow,7394.0,1.11,0.04,2026-09-04T18:06:16
39,Ward 39,2026-09-03,33.64,73.98,31.11,43.9,43.9,39.5,3.24,77.7,21296,Caution,Yellow,8412.0,1.11,0.05,2026-09-04T18:06:16
62,Ward 62,2026-09-03,33.7,73.12,31.31,44.17,45.9,39.4,3.3,68.4,34832,Caution,Yellow,13724.0,1.11,0.08,2026-09-04T18:06:16
18,Ward 18,2026-09-03,33.83,73.18,31.21,44.17,44.9,39.1,3.43,71.1,22267,Caution,Yellow,8706.0,1.11,0.05,2026-09-04T18:06:16
54,Ward 54,2026-09-03,33.59,73.08,31.15,44.37,44.3,38.8,3.39,72.5,36235,Caution,Yellow,14059.0,1.11,0.08,2026-09-04T18:06:16
48,Ward 48,2026-09-03,33.72,73.63,31.15,44.01,44.3,38.5,3.32,70.7,20437,Caution,Yellow,7868.0,1.11,0.04,2026-09-04T18:06:16
78,Ward 78,2026-09-03,33.58,73.64,31.25,43.98,45.3,38.5,3.18,66.7,54090,Caution,Yellow,20825.0,1.11,0.12,2026-09-04T18:06:16
42,Ward 42,2026-09-03,33.46,74.74,31.03,43.65,43.1,38.2,3.06,74.9,21746,Caution,Yellow,8307.0,1.11,0.05,2026-09-04T18:06:16
43,Ward 43,2026-09-03,33.57,74.27,31.08,43.81,43.6,38.1,3.17,71.9,17677,Caution,Yellow,6735.0,1.11,0.04,2026-09-04T18:06:16
135,Ward 135,2026-09-03,33.08,75.76,31.0,43.25,42.8,37.4,2.68,71.9,33258,Caution,Yellow,12438.0,1.1,0.07,2026-09-04T18:06:16
19,Ward 19,2026-09-03,33.71,73.67,31.14,43.98,44.2,37.1,3.31,64.3,21158,Caution,Yellow,7850.0,1.11,0.05,2026-09-04T18:06:16
52,Ward 52,2026-09-03,33.47,74.09,31.19,43.81,44.7,37.1,3.07,62.4,16869,Caution,Yellow,6258.0,1.11,0.04,2026-09-04T18:06:16
41,Ward 41,2026-09-03,33.46,74.74,31.03,43.65,43.1,37.0,3.06,68.6,19946,Caution,Yellow,7380.0,1.11,0.04,2026-09-04T18:06:16
53,Ward 53,2026-09-03,33.49,74.01,31.21,43.88,44.9,36.8,3.09,59.7,25598,Caution,Yellow,9420.0,1.11,0.06,2026-09-04T18:06:16
26,Ward 26,2026-09-03,33.48,74.65,31.03,43.67,43.1,36.5,3.08,65.9,25371,Caution,Yellow,9260.0,1.11,0.05,2026-09-04T18:06:16
134,Ward 134,2026-09-03,32.85,76.77,30.89,42.91,41.7,36.5,2.45,72.2,35780,Caution,Yellow,13060.0,1.1,0.07,2026-09-04T18:06:16
25,Ward 25,2026-09-03,33.53,74.43,31.06,43.74,43.4,36.3,3.13,63.8,27484,Caution,Yellow,9977.0,1.11,0.06,2026-09-04T18:06:16
49,Ward 49,2026-09-03,33.22,74.32,30.65,43.47,39.3,36.2,3.22,82.7,19416,Caution,Yellow,7029.0,1.1,0.04,2026-09-04T18:06:16
21,Ward 21,2026-09-03,33.36,75.17,30.98,43.52,42.6,36.0,2.96,65.8,21187,Caution,Yellow,7627.0,1.1,0.04,2026-09-04T18:06:16
29,Ward 29,2026-09-03,33.29,74.03,30.69,43.56,39.7,35.8,3.29,78.3,53782,Caution,Yellow,19254.0,1.1,0.1,2026-09-04T18:06:16
20,Ward 20,2026-09-03,33.46,74.74,31.03,43.65,43.1,35.7,3.06,61.7,21576,Caution,Yellow,7703.0,1.11,0.05,2026-09-04T18:06:16
61,Ward 61,2026-09-03,33.11,75.63,31.02,43.3,43.0,35.6,2.71,61.6,29704,Caution,Yellow,10575.0,1.11,0.06,2026-09-04T18:06:16
44,Ward 44,2026-09-03,33.27,75.55,30.93,43.37,42.1,35.5,2.87,65.2,29600,Caution,Yellow,10508.0,1.1,0.06,2026-09-04T18:06:16
75,Ward 75,2026-09-03,33.11,75.63,31.02,43.3,43.0,35.5,2.71,61.0,26925,Caution,Yellow,9558.0,1.11,0.06,2026-09-04T18:06:16
60,Ward 60,2026-09-03,33.14,74.98,30.92,43.7,42.0,35.3,2.94,64.6,35732,Caution,Yellow,12613.0,1.1,0.07,2026-09-04T18:06:16
88,Ward 88,2026-09-03,33.2,75.24,31.07,43.45,43.5,35.3,2.8,58.0,23672,Caution,Yellow,8356.0,1.11,0.05,2026-09-04T18:06:16
138,Ward 138,2026-09-03,32.4,81.05,31.01,42.77,42.9,35.3,1.8,60.7,28858,Caution,Yellow,10187.0,1.1,0.06,2026-09-04T18:06:16
65,Ward 65,2026-09-03,33.1,75.16,30.91,43.66,41.9,35.1,2.9,64.2,72427,Caution,Yellow,25422.0,1.1,0.15,2026-09-04T18:06:16
83,Ward 83,2026-09-03,33.18,75.33,31.05,43.39,43.3,35.1,2.78,57.9,22163,Caution,Yellow,7779.0,1.11,0.05,2026-09-04T18:06:16
28,Ward 28,2026-09-03,33.32,73.89,30.7,43.61,39.8,34.9,3.32,72.7,38110,Caution,Yellow,13300.0,1.1,0.07,2026-09-04T18:06:16
66,Ward 66,2026-09-03,33.05,75.38,30.88,43.59,41.6,34.9,2.85,64.3,98024,Caution,Yellow,34210.0,1.1,0.2,2026-09-04T18:06:16
84,Ward 84,2026-09-03,33.02,76.03,30.98,43.19,42.6,34.7,2.62,58.6,19230,Caution,Yellow,6673.0,1.1,0.04,2026-09-04T18:06:16
76,Ward 76,2026-09-03,33.15,75.45,31.04,43.38,43.2,34.5,2.75,55.5,21946,Caution,Yellow,7571.0,1.11,0.05,2026-09-04T18:06:16
56,Ward 56,2026-09-03,33.15,74.95,30.93,43.73,42.1,34.4,2.95,59.2,43622,Caution,Yellow,15006.0,1.1,0.09,2026-09-04T18:06:16
96,Ward 96,2026-09-03,32.93,76.44,31.23,43.61,45.1,34.4,2.33,47.3,31033,Caution,Yellow,10675.0,1.11,0.07,2026-09-04T18:06:16
73,Ward 73,2026-09-03,33.07,75.8,31.0,43.26,42.8,34.3,2.67,55.8,23512,Caution,Yellow,8065.0,1.1,0.05,2026-09-04T18:06:16
82,Ward 82,2026-09-03,33.04,75.94,30.99,43.21,42.7,34.2,2.64,55.7,38838,Caution,Yellow,13283.0,1.1,0.08,2026-09-04T18:06:16
95,Ward 95,2026-09-03,32.89,76.61,31.2,43.53,44.8,34.2,2.29,47.6,26737,Caution,Yellow,9144.0,1.11,0.06,2026-09-04T18:06:16
98,Ward 98,2026-09-03,32.93,76.44,31.23,43.61,45.1,34.2,2.33,46.3,31708,Caution,Yellow,10844.0,1.11,0.07,2026-09-04T18:06:16
85,Ward 85,2026-09-03,33.01,76.07,30.97,43.16,42.5,34.1,2.61,56.0,29566,Caution,Yellow,10082.0,1.1,0.06,2026-09-04T18:06:16
116,Ward 116,2026-09-03,32.69,77.51,31.11,43.22,43.9,34.0,2.09,49.7,28338,Caution,Yellow,9635.0,1.11,0.06,2026-09-04T18:06:16
37,Ward 37,2026-09-03,33.16,74.58,30.62,43.37,39.1,33.9,3.16,70.2,24020,Caution,Yellow,8143.0,1.1,0.04,2026-09-04T18:06:16
50,Ward 50,2026-09-03,33.03,75.98,30.98,43.18,42.6,33.6,2.63,53.0,17251,Caution,Yellow,5796.0,1.1,0.04,2026-09-04T18:06:16
99,Ward 99,2026-09-03,32.71,76.54,31.08,43.39,43.6,33.5,2.41,48.4,26739,Caution,Yellow,8958.0,1.11,0.06,2026-09-04T18:06:16
81,Ward 81,2026-09-03,32.84,76.81,30.89,42.92,41.7,33.3,2.44,55.1,41501,Caution,Yellow,13820.0,1.1,0.08,2026-09-04T18:06:16
112,Ward 112,2026-09-03,32.64,77.71,31.08,43.14,43.6,33.3,2.04,47.5,32404,Caution,Yellow,10791.0,1.11,0.07,2026-09-04T18:06:16
113,Ward 113,2026-09-03,32.61,77.87,31.07,43.12,43.5,33.3,2.01,47.7,33475,Caution,Yellow,11147.0,1.11,0.07,2026-09-04T18:06:16
139,Ward 139,2026-09-03,32.0,82.95,30.81,42.11,40.9,33.3,1.4,58.5,42014,Caution,Yellow,13991.0,1.1,0.08,2026-09-04T18:06:16
115,Ward 115,2026-09-03,32.7,77.45,31.11,43.25,43.9,33.2,2.1,46.0,31919,Caution,Yellow,10597.0,1.11,0.07,2026-09-04T18:06:16
9,Ward 9,2026-09-03,33.22,75.77,30.91,43.3,41.9,33.1,2.82,53.2,16420,Caution,Yellow,5435.0,1.1,0.03,2026-09-04T18:06:16
123,Ward 123,2026-09-03,32.6,77.89,31.06,43.09,43.4,33.1,2.0,47.5,35386,Caution,Yellow,11713.0,1.11,0.07,2026-09-04T18:06:16
133,Ward 133,2026-09-03,32.77,77.12,30.85,42.79,41.3,33.0,2.37,55.1,25588,Caution,Yellow,8444.0,1.1,0.05,2026-09-04T18:06:16
103,Ward 103,2026-09-03,32.61,76.97,31.03,43.24,43.1,32.9,2.31,47.3,25428,Caution,Yellow,8366.0,1.11,0.05,2026-09-04T18:06:16
114,Ward 114,2026-09-03,32.54,78.16,31.03,42.98,43.1,32.9,1.94,47.4,41913,Caution,Yellow,13789.0,1.11,0.09,2026-09-04T18:06:16
51,Ward 51,2026-09-03,32.96,76.29,30.95,43.09,42.3,32.8,2.56,50.0,13556,Caution,Yellow,4446.0,1.1,0.03,2026-09-04T18:06:16
121,Ward 121,2026-09-03,32.52,78.26,31.02,42.95,43.0,32.8,1.92,47.5,29921,Caution,Yellow,9814.0,1.11,0.06,2026-09-04T18:06:16
132,Ward 132,2026-09-03,32.78,77.08,30.86,42.82,41.4,32.8,2.38,53.9,26274,Caution,Yellow,8618.0,1.1,0.05,2026-09-04T18:06:16
72,Ward 72,2026-09-03,32.8,76.98,30.86,42.84,41.4,32.6,2.4,52.6,19167,Caution,Yellow,6248.0,1.1,0.04,2026-09-04T18:06:16
124,Ward 124,2026-09-03,32.43,78.68,30.98,42.82,42.6,32.6,1.83,47.9,39179,Caution,Yellow,12772.0,1.1,0.08,2026-09-04T18:06:16
128,Ward 128,2026-09-03,32.52,78.26,31.02,42.95,43.0,32.6,1.92,46.1,32179,Caution,Yellow,10490.0,1.11,0.07,2026-09-04T18:06:16
101,Ward 101,2026-09-03,32.5,77.48,30.98,43.09,42.6,32.5,2.2,47.2,40208,Caution,Yellow,13068.0,1.1,0.08,2026-09-04T18:06:16
117,Ward 117,2026-09-03,32.74,77.25,30.84,42.77,41.2,32.5,2.34,53.1,21824,Caution,Yellow,7093.0,1.1,0.04,2026-09-04T18:06:16
22,Ward 22,2026-09-03,32.91,77.13,30.75,42.85,40.3,32.4,2.51,56.7,15730,Caution,Yellow,5097.0,1.1,0.03,2026-09-04T18:06:16
125,Ward 125,2026-09-03,32.41,78.76,30.97,42.8,42.5,32.3,1.81,46.6,44850,Caution,Yellow,14487.0,1.1,0.09,2026-09-04T18:06:16
47,Ward 47,2026-09-03,32.94,76.99,30.77,42.9,40.5,32.2,2.54,54.7,14684,Caution,Yellow,4728.0,1.1,0.03,2026-09-04T18:06:16
59,Ward 59,2026-09-03,32.66,77.07,30.69,42.98,39.7,32.2,2.46,57.8,70261,Caution,Yellow,22624.0,1.1,0.13,2026-09-04T18:06:16
89,Ward 89,2026-09-03,32.83,76.86,30.88,42.89,41.6,32.2,2.43,50.0,22304,Caution,Yellow,7182.0,1.1,0.04,2026-09-04T18:06:16
118,Ward 118,2026-09-03,32.7,77.43,30.81,42.69,40.9,32.1,2.3,52.3,21810,Caution,Yellow,7001.0,1.1,0.04,2026-09-04T18:06:16
120,Ward 120,2026-09-03,32.77,77.12,30.85,42.79,41.3,32.0,2.37,49.9,19710,Caution,Yellow,6307.0,1.1,0.04,2026-09-04T18:06:16
141,Ward 141,2026-09-03,31.78,84.01,30.71,41.79,39.9,32.0,1.18,55.9,41152,Caution,Yellow,13169.0,1.1,0.08,2026-09-04T18:06:16
16,Ward 16,2026-09-03,33.06,74.99,30.57,43.23,38.6,31.8,3.06,60.7,20904,Caution,Yellow,6647.0,1.09,0.04,2026-09-04T18:06:16
102,Ward 102,2026-09-03,32.4,77.92,30.93,42.93,42.1,31.8,2.1,45.5,21503,Caution,Yellow,6838.0,1.1,0.04,2026-09-04T18:06:16
140,Ward 140,2026-09-03,31.67,84.55,30.66,41.62,39.4,31.7,1.07,56.8,30504,Caution,Yellow,9670.0,1.1,0.06,2026-09-04T18:06:16
11,Ward 11,2026-09-03,33.06,74.99,30.57,43.23,38.6,31.5,3.06,59.0,22152,Caution,Yellow,6978.0,1.09,0.04,2026-09-04T18:06:16
71,Ward 71,2026-09-03,32.68,77.52,30.81,42.67,40.9,31.4,2.28,48.2,29922,Caution,Yellow,9396.0,1.1,0.06,2026-09-04T18:06:16
91,Ward 91,2026-09-03,32.73,76.75,30.72,43.08,40.0,31.4,2.53,52.5,38450,Caution,Yellow,12073.0,1.1,0.07,2026-09-04T18:06:16
130,Ward 130,2026-09-03,32.6,77.88,30.77,42.54,40.5,31.4,2.2,49.8,23227,Caution,Yellow,7293.0,1.1,0.05,2026-09-04T18:06:16
67,Ward 67,2026-09-03,32.61,77.3,30.66,42.9,39.4,31.1,2.41,53.4,56284,Caution,Yellow,17504.0,1.1,0.11,2026-09-04T18:06:16
38,Ward 38,2026-09-03,32.92,75.61,30.5,43.0,37.9,31.0,2.92,59.7,28791,Caution,Yellow,8925.0,1.09,0.05,2026-09-04T18:06:16
127,Ward 127,2026-09-03,32.17,79.85,30.86,42.42,41.4,31.0,1.57,44.0,43782,Caution,Yellow,13572.0,1.1,0.09,2026-09-04T18:06:16
131,Ward 131,2026-09-03,32.55,78.1,30.74,42.47,40.2,31.0,2.15,48.9,30911,Caution,Yellow,9582.0,1.1,0.06,2026-09-04T18:06:16
34,Ward 34,2026-09-03,32.76,76.63,30.73,43.13,40.1,30.9,2.56,49.0,29773,Caution,Yellow,9200.0,1.1,0.06,2026-09-04T18:06:16
100,Ward 100,2026-09-03,32.25,78.59,30.86,42.69,41.4,30.9,1.95,43.6,25507,Caution,Yellow,7882.0,1.1,0.05,2026-09-04T18:06:16
122,Ward 122,2026-09-03,32.15,79.95,30.85,42.4,41.3,30.9,1.55,43.9,39198,Caution,Yellow,12112.0,1.1,0.08,2026-09-04T18:06:16
55,Ward 55,2026-09-03,32.52,77.7,30.62,42.78,39.1,30.8,2.32,52.9,32254,Caution,Yellow,9934.0,1.1,0.06,2026-09-04T18:06:16
64,Ward 64,2026-09-03,32.45,78.02,30.59,42.68,38.8,30.8,2.25,54.1,31280,Caution,Yellow,9634.0,1.09,0.06,2026-09-04T18:06:16
111,Ward 111,2026-09-03,32.12,79.2,30.8,42.5,40.8,30.8,1.82,45.5,38647,Caution,Yellow,11903.0,1.1,0.08,2026-09-04T18:06:16
10,Ward 10,2026-09-03,32.97,75.39,30.52,43.08,38.1,30.7,2.97,56.8,27700,Caution,Yellow,8504.0,1.09,0.05,2026-09-04T18:06:16
119,Ward 119,2026-09-03,32.56,78.06,30.75,42.5,40.3,30.7,2.16,46.9,16491,Caution,Yellow,5063.0,1.1,0.03,2026-09-04T18:06:16
69,Ward 69,2026-09-03,32.38,78.88,30.66,42.21,39.4,30.6,1.98,50.6,44111,Caution,Yellow,13498.0,1.1,0.08,2026-09-04T18:06:16
93,Ward 93,2026-09-03,32.52,78.24,30.72,42.41,40.0,30.6,2.12,47.7,44364,Caution,Yellow,13575.0,1.1,0.09,2026-09-04T18:06:16
136,Ward 136,2026-09-03,32.37,78.91,30.65,42.18,39.3,30.6,1.97,51.0,21482,Caution,Yellow,6573.0,1.1,0.04,2026-09-04T18:06:16
40,Ward 40,2026-09-03,32.83,75.99,30.46,42.89,37.5,30.4,2.83,58.1,20549,Caution,Yellow,6247.0,1.09,0.04,2026-09-04T18:06:16
137,Ward 137,2026-09-03,32.01,80.56,30.48,41.64,37.7,30.4,1.61,56.7,19385,Caution,Yellow,5893.0,1.09,0.03,2026-09-04T18:06:16
110,Ward 110,2026-09-03,32.03,79.59,30.76,42.37,40.4,30.3,1.73,44.7,27470,Caution,Yellow,8323.0,1.1,0.05,2026-09-04T18:06:16
129,Ward 129,2026-09-03,32.38,78.88,30.66,42.21,39.4,30.2,1.98,47.9,39654,Caution,Yellow,11976.0,1.1,0.07,2026-09-04T18:06:16
70,Ward 70,2026-09-03,32.46,78.5,30.7,42.35,39.8,30.1,2.06,46.0,18618,Caution,Yellow,5604.0,1.1,0.04,2026-09-04T18:06:16
86,Ward 86,2026-09-03,32.33,79.1,30.63,42.14,39.2,29.9,1.93,47.1,19195,Caution,Yellow,5739.0,1.1,0.04,2026-09-04T18:06:16
126,Ward 126,2026-09-03,32.02,80.55,30.78,42.17,40.6,29.9,1.42,41.4,31631,Caution,Yellow,9458.0,1.1,0.06,2026-09-04T18:06:16
30,Ward 30,2026-09-03,32.8,76.12,30.44,42.84,37.3,29.8,2.8,55.1,30050,Caution,Yellow,8955.0,1.09,0.05,2026-09-04T18:06:16
105,Ward 105,2026-09-03,32.58,77.42,30.64,42.85,39.3,29.7,2.38,45.8,21267,Caution,Yellow,6316.0,1.1,0.04,2026-09-04T18:06:16
68,Ward 68,2026-09-03,32.33,78.54,30.52,42.46,38.1,29.4,2.13,49.4,20724,Caution,Yellow,6093.0,1.09,0.04,2026-09-04T18:06:16
14,Ward 14,2026-09-03,32.71,76.53,30.4,42.72,36.9,29.3,2.71,54.2,53343,Caution,Yellow,15629.0,1.09,0.09,2026-09-04T18:06:16
17,Ward 17,2026-09-03,32.84,75.96,30.47,42.92,37.6,29.3,2.84,51.0,21023,Caution,Yellow,6160.0,1.09,0.04,2026-09-04T18:06:16
104,Ward 104,2026-09-03,32.51,77.74,30.61,42.75,39.0,29.2,2.31,43.9,33185,Caution,Yellow,9690.0,1.09,0.06,2026-09-04T18:06:16
8,Ward 8,2026-09-03,32.78,76.21,30.43,42.82,37.2,29.0,2.78,50.9,18760,Caution,Yellow,5440.0,1.09,0.03,2026-09-04T18:06:16
3,Ward 3,2026-09-03,32.58,77.09,30.34,42.52,36.4,28.9,2.58,54.4,53855,Caution,Yellow,15564.0,1.09,0.09,2026-09-04T18:06:16
27,Ward 27,2026-09-03,32.63,76.87,30.36,42.59,36.5,28.9,2.63,53.7,19350,Caution,Yellow,5592.0,1.09,0.03,2026-09-04T18:06:16
36,Ward 36,2026-09-03,32.1,79.25,30.09,41.77,34.0,28.9,2.1,66.9,27238,Caution,Yellow,7872.0,1.08,0.04,2026-09-04T18:06:16
97,Ward 97,2026-09-03,31.95,80.87,30.75,42.06,40.3,28.9,1.35,37.4,37199,Caution,Yellow,10751.0,1.1,0.07,2026-09-04T18:06:16
13,Ward 13,2026-09-03,32.52,77.35,30.3,42.41,36.0,28.8,2.52,55.4,33066,Caution,Yellow,9523.0,1.09,0.06,2026-09-04T18:06:16
7,Ward 7,2026-09-03,32.61,76.95,30.35,42.57,36.5,28.7,2.61,52.6,19180,Caution,Yellow,5505.0,1.09,0.03,2026-09-04T18:06:16
15,Ward 15,2026-09-03,32.61,76.95,30.35,42.57,36.5,28.7,2.61,52.4,23922,Caution,Yellow,6866.0,1.09,0.04,2026-09-04T18:06:16
92,Ward 92,2026-09-03,32.34,78.5,30.53,42.49,38.2,28.7,2.14,44.8,36450,Caution,Yellow,10461.0,1.09,0.07,2026-09-04T18:06:16
1,Ward 1,2026-09-03,32.53,77.31,30.31,42.44,36.1,28.6,2.53,53.6,53125,Caution,Yellow,15194.0,1.09,0.09,2026-09-04T18:06:16
79,Ward 79,2026-09-03,31.85,81.3,30.4,41.4,36.9,28.5,1.45,49.2,44303,Caution,Yellow,12626.0,1.09,0.08,2026-09-04T18:06:16
109,Ward 109,2026-09-03,31.44,82.35,30.47,41.39,37.6,28.5,1.14,46.2,64567,Caution,Yellow,18402.0,1.09,0.12,2026-09-04T18:06:16
106,Ward 106,2026-09-03,32.2,79.15,30.46,42.28,37.5,28.4,2.0,46.1,40618,Caution,Yellow,11536.0,1.09,0.07,2026-09-04T18:06:16
35,Ward 35,2026-09-03,32.64,76.83,30.36,42.58,36.5,28.3,2.64,49.9,35024,Caution,Yellow,9912.0,1.09,0.06,2026-09-04T18:06:16
107,Ward 107,2026-09-03,32.1,79.6,30.41,42.12,37.0,28.3,1.9,47.8,54260,Caution,Yellow,15356.0,1.09,0.1,2026-09-04T18:06:16
57,Ward 57,2026-09-03,31.92,80.42,30.32,41.82,36.2,28.2,1.72,50.6,49856,Caution,Yellow,14059.0,1.09,0.09,2026-09-04T18:06:16
4,Ward 4,2026-09-03,32.51,77.4,30.3,42.42,36.0,28.1,2.51,51.5,34476,Caution,Yellow,9688.0,1.09,0.06,2026-09-04T18:06:16
12,Ward 12,2026-09-03,32.21,78.75,30.15,41.96,34.6,27.0,2.21,51.1,21493,Caution,Yellow,5803.0,1.08,0.03,2026-09-04T18:06:16
74,Ward 74,2026-09-03,31.61,82.44,30.28,41.02,35.8,27.0,1.21,45.1,42176,Caution,Yellow,11388.0,1.08,0.07,2026-09-04T18:06:16
31,Ward 31,2026-09-03,32.2,78.8,30.14,41.93,34.5,26.8,2.2,50.1,39025,Caution,Yellow,10459.0,1.08,0.06,2026-09-04T18:06:16
33,Ward 33,2026-09-03,31.89,80.56,30.31,41.8,36.1,26.8,1.69,42.5,45919,Caution,Yellow,12306.0,1.09,0.08,2026-09-04T18:06:16
46,Ward 46,2026-09-03,31.43,83.32,30.19,40.7,34.9,26.8,1.03,48.6,12823,Caution,Yellow,3437.0,1.08,0.02,2026-09-04T18:06:16
6,Ward 6,2026-09-03,32.03,79.57,30.06,41.66,33.7,26.6,2.03,52.9,42346,Caution,Yellow,11264.0,1.08,0.07,2026-09-04T18:06:16
32,Ward 32,2026-09-03,32.0,79.7,30.04,41.61,33.5,26.6,2.0,54.1,45636,Caution,Yellow,12139.0,1.08,0.07,2026-09-04T18:06:16
2,Ward 2,2026-09-03,32.31,78.3,30.2,42.11,35.0,26.5,2.31,46.3,48190,Caution,Yellow,12770.0,1.08,0.08,2026-09-04T18:06:16
94,Ward 94,2026-09-03,31.17,84.61,30.37,40.76,36.6,25.8,0.57,34.3,27469,Caution,Yellow,7087.0,1.09,0.05,2026-09-04T18:06:16
58,Ward 58,2026-09-03,31.15,84.08,29.95,40.59,32.7,25.6,0.95,51.8,88465,Caution,Yellow,22647.0,1.08,0.13,2026-09-04T18:06:16
87,Ward 87,2026-09-03,31.45,83.21,30.21,40.77,35.1,25.3,1.05,38.2,12675,Caution,Yellow,3207.0,1.08,0.02,2026-09-04T18:06:16
5,Ward 5,2026-09-03,31.7,81.09,29.9,41.15,32.2,23.8,1.7,42.1,23707,Normal,Green,5642.0,1.08,0.04,2026-09-04T18:06:16
80,Ward 80,2026-09-03,30.44,88.24,29.71,39.04,30.5,23.8,0.04,51.2,31094,Normal,Green,7400.0,1.07,0.04,2026-09-04T18:06:16
90,Ward 90,2026-09-03,30.85,86.17,29.91,39.77,32.3,23.0,0.45,36.3,18857,Normal,Green,4337.0,1.08,0.03,2026-09-04T18:06:16
63,Ward 63,2026-09-03,30.48,88.05,29.74,39.14,30.8,22.6,0.08,41.1,24387,Normal,Green,5511.0,1.07,0.03,2026-09-04T18:06:16
108,Ward 108,2026-09-03,30.56,87.0,29.66,39.56,30.0,22.5,0.36,44.3,64777,Normal,Green,14575.0,1.07,0.09,2026-09-04T18:06:16
45,Ward 45,2026-09-03,30.4,89.17,29.51,38.82,28.7,22.2,0.0,49.3,8394,Normal,Green,1863.0,1.06,0.01,2026-09-04T18:06:16
24,Ward 24,2026-09-04,34.67,68.3,32.2,44.02,55.2,50.4,3.47,80.5,19824,Danger,Orange,9991.0,1.14,0.05,2026-09-04T18:06:16
23,Ward 23,2026-09-04,34.7,68.19,32.21,44.06,55.4,49.7,3.5,77.0,18256,Caution,Yellow,9073.0,1.14,0.05,2026-09-04T18:06:16
39,Ward 39,2026-09-04,34.44,69.21,32.08,43.71,54.0,48.6,3.24,77.7,21296,Caution,Yellow,10350.0,1.14,0.06,2026-09-04T18:06:16
49,Ward 49,2026-09-04,34.32,68.61,31.94,43.52,52.5,48.4,3.22,82.7,19416,Caution,Yellow,9397.0,1.13,0.05,2026-09-04T18:06:16
18,Ward 18,2026-09-04,34.63,68.46,32.17,43.95,54.9,47.8,3.43,71.1,22267,Caution,Yellow,10644.0,1.14,0.06,2026-09-04T18:06:16
29,Ward 29,2026-09-04,34.39,68.33,31.98,43.63,52.9,47.7,3.29,78.3,53782,Caution,Yellow,25654.0,1.13,0.14,2026-09-04T18:06:16
77,Ward 77,2026-09-04,34.6,68.21,32.11,43.93,54.3,47.5,3.4,72.2,45984,Caution,Yellow,21842.0,1.14,0.12,2026-09-04T18:06:16
54,Ward 54,2026-09-04,34.89,67.8,32.08,44.21,54.0,47.3,3.39,72.5,36235,Caution,Yellow,17139.0,1.14,0.1,2026-09-04T18:06:16
48,Ward 48,2026-09-04,34.52,68.89,32.12,43.81,54.4,47.2,3.32,70.7,20437,Caution,Yellow,9646.0,1.14,0.06,2026-09-04T18:06:16
42,Ward 42,2026-09-04,34.26,69.91,31.99,43.45,53.0,47.0,3.06,74.9,21746,Caution,Yellow,10221.0,1.13,0.06,2026-09-04T18:06:16
43,Ward 43,2026-09-04,34.37,69.47,32.04,43.6,53.5,46.7,3.17,71.9,17677,Caution,Yellow,8255.0,1.13,0.05,2026-09-04T18:06:16
28,Ward 28,2026-09-04,34.42,68.22,31.98,43.63,52.9,46.4,3.32,72.7,38110,Caution,Yellow,17683.0,1.13,0.1,2026-09-04T18:06:16
62,Ward 62,2026-09-04,34.5,68.61,32.07,43.82,53.9,46.2,3.3,68.4,34832,Caution,Yellow,16092.0,1.14,0.09,2026-09-04T18:06:16
19,Ward 19,2026-09-04,34.51,68.92,32.11,43.78,54.3,45.6,3.31,64.3,21158,Caution,Yellow,9648.0,1.14,0.06,2026-09-04T18:06:16
41,Ward 41,2026-09-04,34.26,69.91,31.99,43.45,53.0,45.5,3.06,68.6,19946,Caution,Yellow,9075.0,1.13,0.05,2026-09-04T18:06:16
37,Ward 37,2026-09-04,34.26,68.85,31.91,43.43,52.2,45.2,3.16,70.2,24020,Caution,Yellow,10857.0,1.13,0.06,2026-09-04T18:06:16
78,Ward 78,2026-09-04,34.38,69.08,32.01,43.65,53.2,45.2,3.18,66.7,54090,Caution,Yellow,24449.0,1.13,0.14,2026-09-04T18:06:16
26,Ward 26,2026-09-04,34.28,69.84,32.0,43.47,53.1,45.0,3.08,65.9,25371,Caution,Yellow,11417.0,1.13,0.07,2026-09-04T18:06:16
25,Ward 25,2026-09-04,34.33,69.64,32.03,43.57,53.4,44.7,3.13,63.8,27484,Caution,Yellow,12285.0,1.13,0.07,2026-09-04T18:06:16
21,Ward 21,2026-09-04,34.16,70.3,31.94,43.29,52.5,44.4,2.96,65.8,21187,Caution,Yellow,9407.0,1.13,0.05,2026-09-04T18:06:16
135,Ward 135,2026-09-04,33.88,71.08,31.76,42.96,50.6,44.2,2.68,71.9,33258,Caution,Yellow,14700.0,1.13,0.08,2026-09-04T18:06:16
20,Ward 20,2026-09-04,34.26,69.91,31.99,43.45,53.0,43.9,3.06,61.7,21576,Caution,Yellow,9472.0,1.13,0.06,2026-09-04T18:06:16
